"id","tti","cb_index","it","total_its","ext1_avg","ext2_avg","ext1_avg_abs","ext2_avg_abs","cb_size","tbs","mcs","snr","dec_time","avg_it_block","crc","filename"
24032,3193,1,4,10,-1009481,-987671,1171023,1159805,4352,12960,15,8.402427,681,10,0,"ags_data_2"
24032,3193,1,5,10,-676635,-951330,829387,1144532,4352,12960,15,8.402427,681,10,0,"ags_data_2"
24032,3193,1,6,10,-904908,-951330,1103308,1144532,4352,12960,15,8.402427,681,10,0,"ags_data_2"
24032,3193,1,7,10,-630213,-842893,805281,1036209,4352,12960,15,8.402427,681,10,0,"ags_data_2"
24032,3193,1,8,10,-728544,-842893,937630,1036209,4352,12960,15,8.402427,681,10,0,"ags_data_2"
24032,3193,1,9,10,-515864,-670103,697402,877649,4352,12960,15,8.402427,681,10,0,"ags_data_2"
24037,3196,0,0,10,-920312,-511662,1017198,771428,4352,12960,15,8.763266,688,10,0,"ags_data_2"
24037,3196,0,1,10,-920312,-1277311,1017198,1377745,4352,12960,15,8.763266,688,10,0,"ags_data_2"
24037,3196,0,2,10,-1432369,-1277311,1526709,1377745,4352,12960,15,8.763266,688,10,0,"ags_data_2"
24037,3196,0,3,10,-1075370,-1512444,1176308,1616750,4352,12960,15,8.763266,688,10,0,"ags_data_2"
24037,3196,0,4,10,-1597665,-1512444,1693659,1616750,4352,12960,15,8.763266,688,10,0,"ags_data_2"
24037,3196,0,5,10,-1160591,-1663809,1256197,1755293,4352,12960,15,8.763266,688,10,0,"ags_data_2"
24037,3196,0,6,10,-1737158,-1663809,1811048,1755293,4352,12960,15,8.763266,688,10,0,"ags_data_2"
24037,3196,0,7,10,-1233940,-1860192,1322166,1944154,4352,12960,15,8.763266,688,10,0,"ags_data_2"
24037,3196,0,8,10,-1971698,-1860192,2054498,1944154,4352,12960,15,8.763266,688,10,0,"ags_data_2"
24037,3196,0,9,10,-1345446,-1927825,1440684,2020293,4352,12960,15,8.763266,688,10,0,"ags_data_2"
24038,3196,1,0,10,-891472,-1927825,1056940,2020293,4352,12960,15,8.763266,688,10,0,"ags_data_2"
24038,3196,1,1,10,-891472,-1304125,1056940,1500749,4352,12960,15,8.763266,688,10,0,"ags_data_2"
24038,3196,1,2,10,-1509573,-1304125,1730063,1500749,4352,12960,15,8.763266,688,10,0,"ags_data_2"
24038,3196,1,3,10,-1096920,-1579459,1289800,1797909,4352,12960,15,8.763266,688,10,0,"ags_data_2"
24038,3196,1,4,10,-1540655,-1579459,1732363,1797909,4352,12960,15,8.763266,688,10,0,"ags_data_2"
24038,3196,1,5,10,-1058116,-1526447,1228994,1719889,4352,12960,15,8.763266,688,10,0,"ags_data_2"
24038,3196,1,6,10,-1697894,-1526447,1896348,1719889,4352,12960,15,8.763266,688,10,0,"ags_data_2"
24038,3196,1,7,10,-1229563,-1991631,1407003,2208617,4352,12960,15,8.763266,688,10,0,"ags_data_2"
24038,3196,1,8,10,-2327849,-1991631,2569977,2208617,4352,12960,15,8.763266,688,10,0,"ags_data_2"
24038,3196,1,9,10,-1565781,-2784146,1757913,3058544,4352,12960,15,8.763266,688,10,0,"ags_data_2"
24051,3204,0,0,10,-153456,-5280116,264834,5344682,4352,12960,15,8.632539,634,10,0,"ags_data_2"
24051,3204,0,1,10,-153456,-221327,264834,416989,4352,12960,15,8.632539,634,10,0,"ags_data_2"
24051,3204,0,2,10,-241257,-221327,501345,416989,4352,12960,15,8.632539,634,10,0,"ags_data_2"
24051,3204,0,3,10,-173386,-197143,405126,525493,4352,12960,15,8.632539,634,10,0,"ags_data_2"
24051,3204,0,4,10,-155684,-197143,521736,525493,4352,12960,15,8.632539,634,10,0,"ags_data_2"
24051,3204,0,5,10,-131927,-148892,417265,548958,4352,12960,15,8.632539,634,10,0,"ags_data_2"
24051,3204,0,6,10,-153662,-148892,568832,548958,4352,12960,15,8.632539,634,10,0,"ags_data_2"
24051,3204,0,7,10,-136697,-147508,434685,550554,4352,12960,15,8.632539,634,10,0,"ags_data_2"
24051,3204,0,8,10,-135523,-147508,544293,550554,4352,12960,15,8.632539,634,10,0,"ags_data_2"
24051,3204,0,9,10,-124712,-128729,418792,543835,4352,12960,15,8.632539,634,10,0,"ags_data_2"
24052,3204,1,0,10,-126172,-128729,264446,543835,4352,12960,15,8.632539,634,10,0,"ags_data_2"
24052,3204,1,1,10,-126172,-165557,264446,420809,4352,12960,15,8.632539,634,10,0,"ags_data_2"
24052,3204,1,2,10,-183589,-165557,553381,420809,4352,12960,15,8.632539,634,10,0,"ags_data_2"
24052,3204,1,3,10,-144204,-184796,447932,610478,4352,12960,15,8.632539,634,10,0,"ags_data_2"
24052,3204,1,4,10,-187870,-184796,634952,610478,4352,12960,15,8.632539,634,10,0,"ags_data_2"
24052,3204,1,5,10,-147278,-172955,474810,631185,4352,12960,15,8.632539,634,10,0,"ags_data_2"
24052,3204,1,6,10,-140133,-172955,600697,631185,4352,12960,15,8.632539,634,10,0,"ags_data_2"
24052,3204,1,7,10,-114456,-129471,445576,565839,4352,12960,15,8.632539,634,10,0,"ags_data_2"
24052,3204,1,8,10,-142717,-129471,558531,565839,4352,12960,15,8.632539,634,10,0,"ags_data_2"
24052,3204,1,9,10,-127702,-127607,433390,578497,4352,12960,15,8.632539,634,10,0,"ags_data_2"
24053,3205,0,0,10,-756320,-172089,893772,599095,4352,12960,15,8.742861,804,10,1,"ags_data_2"
24053,3205,0,1,10,-756320,-1084637,893772,1233035,4352,12960,15,8.742861,804,10,1,"ags_data_2"
24053,3205,0,2,10,-1336435,-1084637,1497003,1233035,4352,12960,15,8.742861,804,10,1,"ags_data_2"
24053,3205,0,3,10,-1008118,-1532021,1162748,1710507,4352,12960,15,8.742861,804,10,1,"ags_data_2"
24053,3205,0,4,10,-1780628,-1532021,1998162,1710507,4352,12960,15,8.742861,804,10,1,"ags_data_2"
24053,3205,0,5,10,-1256725,-2111433,1438195,2347013,4352,12960,15,8.742861,804,10,1,"ags_data_2"
24053,3205,0,6,10,-2446395,-2111433,2725951,2347013,4352,12960,15,8.742861,804,10,1,"ags_data_2"
24053,3205,0,7,10,-1591687,-3013110,1810383,3345448,4352,12960,15,8.742861,804,10,1,"ags_data_2"
24053,3205,0,8,10,-4050517,-3013110,4466329,3345448,4352,12960,15,8.742861,804,10,1,"ags_data_2"
24053,3205,0,9,10,-2629094,-5605680,2908892,6176676,4352,12960,15,8.742861,804,10,1,"ags_data_2"
24054,3205,1,0,10,-926954,-5605680,1007246,6176676,4352,12960,15,8.742861,804,10,0,"ags_data_2"
24054,3205,1,1,10,-926954,-1296224,1007246,1372586,4352,12960,15,8.742861,804,10,0,"ags_data_2"
24054,3205,1,2,10,-1444082,-1296224,1505036,1372586,4352,12960,15,8.742861,804,10,0,"ags_data_2"
24054,3205,1,3,10,-1074812,-1514179,1151910,1573443,4352,12960,15,8.742861,804,10,0,"ags_data_2"
24054,3205,1,4,10,-1635434,-1514179,1693932,1573443,4352,12960,15,8.742861,804,10,0,"ags_data_2"
24054,3205,1,5,10,-1196067,-1827355,1262927,1879153,4352,12960,15,8.742861,804,10,0,"ags_data_2"
24054,3205,1,6,10,-1927117,-1827355,1976525,1879153,4352,12960,15,8.742861,804,10,0,"ags_data_2"
24054,3205,1,7,10,-1295829,-1962494,1362937,2010886,4352,12960,15,8.742861,804,10,0,"ags_data_2"
24054,3205,1,8,10,-2088862,-1962494,2127952,2010886,4352,12960,15,8.742861,804,10,0,"ags_data_2"
24054,3205,1,9,10,-1422197,-2132369,1483951,2161087,4352,12960,15,8.742861,804,10,0,"ags_data_2"
24055,3206,0,0,10,-145682,-1439912,273896,1656564,4352,12960,15,8.769674,669,10,0,"ags_data_2"
24055,3206,0,1,10,-145682,-188975,273896,408503,4352,12960,15,8.769674,669,10,0,"ags_data_2"
24055,3206,0,2,10,-212819,-188975,508179,408503,4352,12960,15,8.769674,669,10,0,"ags_data_2"
24055,3206,0,3,10,-169526,-203158,415188,572662,4352,12960,15,8.769674,669,10,0,"ags_data_2"
24055,3206,0,4,10,-167962,-203158,605812,572662,4352,12960,15,8.769674,669,10,0,"ags_data_2"
24055,3206,0,5,10,-134330,-151610,460548,601136,4352,12960,15,8.769674,669,10,0,"ags_data_2"
24055,3206,0,6,10,-149275,-151610,561941,601136,4352,12960,15,8.769674,669,10,0,"ags_data_2"
24055,3206,0,7,10,-131995,-147459,421299,569143,4352,12960,15,8.769674,669,10,0,"ags_data_2"
24055,3206,0,8,10,-165898,-147459,598906,569143,4352,12960,15,8.769674,669,10,0,"ags_data_2"
24055,3206,0,9,10,-150434,-175381,456640,575977,4352,12960,15,8.769674,669,10,0,"ags_data_2"
24056,3206,1,0,10,-136699,-175381,273591,575977,4352,12960,15,8.769674,669,10,0,"ags_data_2"
24056,3206,1,1,10,-136699,-177982,273591,417900,4352,12960,15,8.769674,669,10,0,"ags_data_2"
24056,3206,1,2,10,-183299,-177982,500891,417900,4352,12960,15,8.769674,669,10,0,"ags_data_2"
24056,3206,1,3,10,-142016,-151232,404716,518948,4352,12960,15,8.769674,669,10,0,"ags_data_2"
24056,3206,1,4,10,-127066,-151232,529942,518948,4352,12960,15,8.769674,669,10,0,"ags_data_2"
24056,3206,1,5,10,-117850,-134977,420996,525395,4352,12960,15,8.769674,669,10,0,"ags_data_2"
24056,3206,1,6,10,-151148,-134977,572134,525395,4352,12960,15,8.769674,669,10,0,"ags_data_2"
24056,3206,1,7,10,-134021,-158802,443941,591940,4352,12960,15,8.769674,669,10,0,"ags_data_2"
24056,3206,1,8,10,-153501,-158802,555483,591940,4352,12960,15,8.769674,669,10,0,"ags_data_2"
24056,3206,1,9,10,-128720,-144366,421274,558898,4352,12960,15,8.769674,669,10,0,"ags_data_2"
24061,3209,0,0,10,24963,-160602,844821,559920,4352,12960,15,8.70355,686,10,0,"ags_data_2"
24061,3209,0,1,10,24963,25322,844821,916650,4352,12960,15,8.70355,686,10,0,"ags_data_2"
24061,3209,0,2,10,17186,25322,892938,916650,4352,12960,15,8.70355,686,10,0,"ags_data_2"
24061,3209,0,3,10,16827,9560,822635,860508,4352,12960,15,8.70355,686,10,0,"ags_data_2"
24061,3209,0,4,10,5901,9560,839505,860508,4352,12960,15,8.70355,686,10,0,"ags_data_2"
24061,3209,0,5,10,13168,7475,801636,847569,4352,12960,15,8.70355,686,10,0,"ags_data_2"
24061,3209,0,6,10,14429,7475,850711,847569,4352,12960,15,8.70355,686,10,0,"ags_data_2"
24061,3209,0,7,10,20122,30323,807024,865541,4352,12960,15,8.70355,686,10,0,"ags_data_2"
24061,3209,0,8,10,26714,30323,902686,865541,4352,12960,15,8.70355,686,10,0,"ags_data_2"
24061,3209,0,9,10,16513,15031,834341,919383,4352,12960,15,8.70355,686,10,0,"ags_data_2"
24062,3209,1,0,10,-904013,15031,986403,919383,4352,12960,15,8.70355,686,10,0,"ags_data_2"
24062,3209,1,1,10,-904013,-1229605,986403,1323325,4352,12960,15,8.70355,686,10,0,"ags_data_2"
24062,3209,1,2,10,-1356356,-1229605,1447636,1323325,4352,12960,15,8.70355,686,10,0,"ags_data_2"
24062,3209,1,3,10,-1030764,-1388946,1127066,1484312,4352,12960,15,8.70355,686,10,0,"ags_data_2"
24062,3209,1,4,10,-1422999,-1388946,1517817,1484312,4352,12960,15,8.70355,686,10,0,"ags_data_2"
24062,3209,1,5,10,-1064817,-1478757,1158833,1580853,4352,12960,15,8.70355,686,10,0,"ags_data_2"
24062,3209,1,6,10,-1469570,-1478757,1588340,1580853,4352,12960,15,8.70355,686,10,0,"ags_data_2"
24062,3209,1,7,10,-1055630,-1403783,1175902,1544503,4352,12960,15,8.70355,686,10,0,"ags_data_2"
24062,3209,1,8,10,-1348751,-1403783,1469947,1544503,4352,12960,15,8.70355,686,10,0,"ags_data_2"
24062,3209,1,9,10,-1000598,-1288505,1107794,1393059,4352,12960,15,8.70355,686,10,0,"ags_data_2"
24065,3212,0,0,10,-805435,-343919,901477,841505,4352,12960,15,8.383764,689,10,0,"ags_data_2"
24065,3212,0,1,10,-805435,-1125602,901477,1230210,4352,12960,15,8.383764,689,10,0,"ags_data_2"
24065,3212,0,2,10,-1311660,-1125602,1417780,1230210,4352,12960,15,8.383764,689,10,0,"ags_data_2"
24065,3212,0,3,10,-991493,-1303873,1104717,1405437,4352,12960,15,8.383764,689,10,0,"ags_data_2"
24065,3212,0,4,10,-1218205,-1303873,1327569,1405437,4352,12960,15,8.383764,689,10,0,"ags_data_2"
24065,3212,0,5,10,-905825,-1185364,1017519,1291900,4352,12960,15,8.383764,689,10,0,"ags_data_2"
24065,3212,0,6,10,-1117279,-1185364,1237991,1291900,4352,12960,15,8.383764,689,10,0,"ags_data_2"
24065,3212,0,7,10,-837740,-1085618,961146,1224338,4352,12960,15,8.383764,689,10,0,"ags_data_2"
24065,3212,0,8,10,-1122375,-1085618,1252059,1224338,4352,12960,15,8.383764,689,10,0,"ags_data_2"
24065,3212,0,9,10,-874497,-1157269,984155,1271435,4352,12960,15,8.383764,689,10,0,"ags_data_2"
24066,3212,1,0,10,-849588,-1157269,960416,1271435,4352,12960,15,8.383764,689,10,0,"ags_data_2"
24066,3212,1,1,10,-849588,-1138482,960416,1262172,4352,12960,15,8.383764,689,10,0,"ags_data_2"
24066,3212,1,2,10,-1208146,-1138482,1337360,1262172,4352,12960,15,8.383764,689,10,0,"ags_data_2"
24066,3212,1,3,10,-919252,-1229201,1048440,1371317,4352,12960,15,8.383764,689,10,0,"ags_data_2"
24066,3212,1,4,10,-1249986,-1229201,1389864,1371317,4352,12960,15,8.383764,689,10,0,"ags_data_2"
24066,3212,1,5,10,-940037,-1189223,1072101,1321593,4352,12960,15,8.383764,689,10,0,"ags_data_2"
24066,3212,1,6,10,-1082248,-1189223,1236410,1321593,4352,12960,15,8.383764,689,10,0,"ags_data_2"
24066,3212,1,7,10,-833062,-1076438,970010,1228088,4352,12960,15,8.383764,689,10,0,"ags_data_2"
24066,3212,1,8,10,-1131983,-1076438,1279445,1228088,4352,12960,15,8.383764,689,10,0,"ags_data_2"
24066,3212,1,9,10,-888607,-1177645,1019907,1313491,4352,12960,15,8.383764,689,10,0,"ags_data_2"
24071,3215,0,0,10,-836604,-1122646,927484,1318268,4352,12960,15,8.677583,698,10,0,"ags_data_2"
24071,3215,0,1,10,-836604,-1180274,927484,1275230,4352,12960,15,8.677583,698,10,0,"ags_data_2"
24071,3215,0,2,10,-1382859,-1180274,1475147,1275230,4352,12960,15,8.677583,698,10,0,"ags_data_2"
24071,3215,0,3,10,-1039189,-1478006,1137803,1570172,4352,12960,15,8.677583,698,10,0,"ags_data_2"
24071,3215,0,4,10,-1555355,-1478006,1637247,1570172,4352,12960,15,8.677583,698,10,0,"ags_data_2"
24071,3215,0,5,10,-1116538,-1651338,1199600,1722668,4352,12960,15,8.677583,698,10,0,"ags_data_2"
24071,3215,0,6,10,-1760002,-1651338,1850728,1722668,4352,12960,15,8.677583,698,10,0,"ags_data_2"
24071,3215,0,7,10,-1225202,-1873098,1324436,1960020,4352,12960,15,8.677583,698,10,0,"ags_data_2"
24071,3215,0,8,10,-1943473,-1873098,2022291,1960020,4352,12960,15,8.677583,698,10,0,"ags_data_2"
24071,3215,0,9,10,-1295577,-2028722,1386101,2098812,4352,12960,15,8.677583,698,10,0,"ags_data_2"
24072,3215,1,0,10,-759961,-2028722,918585,2098812,4352,12960,15,8.677583,698,10,0,"ags_data_2"
24072,3215,1,1,10,-759961,-1020715,918585,1199211,4352,12960,15,8.677583,698,10,0,"ags_data_2"
24072,3215,1,2,10,-1136534,-1020715,1335146,1199211,4352,12960,15,8.677583,698,10,0,"ags_data_2"
24072,3215,1,3,10,-875780,-1217347,1048658,1417889,4352,12960,15,8.677583,698,10,0,"ags_data_2"
24072,3215,1,4,10,-1311385,-1217347,1538249,1417889,4352,12960,15,8.677583,698,10,0,"ags_data_2"
24072,3215,1,5,10,-969818,-1393330,1162514,1627154,4352,12960,15,8.677583,698,10,0,"ags_data_2"
24072,3215,1,6,10,-1368454,-1393330,1607904,1627154,4352,12960,15,8.677583,698,10,0,"ags_data_2"
24072,3215,1,7,10,-944942,-1304554,1143720,1529832,4352,12960,15,8.677583,698,10,0,"ags_data_2"
24072,3215,1,8,10,-1285008,-1304554,1485692,1529832,4352,12960,15,8.677583,698,10,0,"ags_data_2"
24072,3215,1,9,10,-925396,-1235956,1098248,1425884,4352,12960,15,8.677583,698,10,0,"ags_data_2"
24080,3222,0,0,10,-477469,-1143399,557143,1249513,4352,12960,15,8.79845,700,10,0,"ags_data_2"
24080,3222,0,1,10,-477469,-651253,557143,815461,4352,12960,15,8.79845,700,10,0,"ags_data_2"
24080,3222,0,2,10,-771871,-651253,970943,815461,4352,12960,15,8.79845,700,10,0,"ags_data_2"
24080,3222,0,3,10,-598087,-808069,784787,1028377,4352,12960,15,8.79845,700,10,0,"ags_data_2"
24080,3222,0,4,10,-756577,-808069,988197,1028377,4352,12960,15,8.79845,700,10,0,"ags_data_2"
24080,3222,0,5,10,-546595,-658317,745553,893595,4352,12960,15,8.79845,700,10,0,"ags_data_2"
24080,3222,0,6,10,-594681,-658317,853849,893595,4352,12960,15,8.79845,700,10,0,"ags_data_2"
24080,3222,0,7,10,-482959,-557332,684605,800352,4352,12960,15,8.79845,700,10,0,"ags_data_2"
24080,3222,0,8,10,-556973,-557332,810637,800352,4352,12960,15,8.79845,700,10,0,"ags_data_2"
24080,3222,0,9,10,-482600,-556740,685574,816162,4352,12960,15,8.79845,700,10,0,"ags_data_2"
24081,3222,1,0,10,-422658,-556740,538690,816162,4352,12960,15,8.79845,700,10,0,"ags_data_2"
24081,3222,1,1,10,-422658,-578910,538690,765770,4352,12960,15,8.79845,700,10,0,"ags_data_2"
24081,3222,1,2,10,-636176,-578910,855802,765770,4352,12960,15,8.79845,700,10,0,"ags_data_2"
24081,3222,1,3,10,-479924,-601686,691006,853406,4352,12960,15,8.79845,700,10,0,"ags_data_2"
24081,3222,1,4,10,-571086,-601686,837970,853406,4352,12960,15,8.79845,700,10,0,"ags_data_2"
24081,3222,1,5,10,-449324,-550256,667884,797750,4352,12960,15,8.79845,700,10,0,"ags_data_2"
24081,3222,1,6,10,-554615,-550256,820853,797750,4352,12960,15,8.79845,700,10,0,"ags_data_2"
24081,3222,1,7,10,-453683,-566506,671751,838384,4352,12960,15,8.79845,700,10,0,"ags_data_2"
24081,3222,1,8,10,-568751,-566506,833457,838384,4352,12960,15,8.79845,700,10,0,"ags_data_2"
24081,3222,1,9,10,-455928,-547760,673612,803176,4352,12960,15,8.79845,700,10,0,"ags_data_2"
24211,3292,0,0,5,-1012327,-538970,1084637,766374,4352,12960,15,9.394886,411,5,1,"ags_data_2"
24211,3292,0,1,5,-1012327,-1727353,1084637,1778903,4352,12960,15,9.394886,411,5,1,"ags_data_2"
24211,3292,0,2,5,-2611281,-1727353,2654933,1778903,4352,12960,15,9.394886,411,5,1,"ags_data_2"
24211,3292,0,3,5,-1896255,-4036186,1938275,4091686,4352,12960,15,9.394886,411,5,1,"ags_data_2"
24211,3292,0,4,5,-6171242,-4036186,6251394,4091686,4352,12960,15,9.394886,411,5,1,"ags_data_2"
24212,3292,1,0,4,-926984,-4036186,1061124,4091686,4352,12960,15,9.394886,411,5,1,"ags_data_2"
24212,3292,1,1,4,-926984,-1672215,1061124,1839347,4352,12960,15,9.394886,411,5,1,"ags_data_2"
24212,3292,1,2,4,-2633362,-1672215,2865852,1839347,4352,12960,15,9.394886,411,5,1,"ags_data_2"
24212,3292,1,3,4,-1888131,-4143716,2070795,4493650,4352,12960,15,9.394886,411,5,1,"ags_data_2"
24277,3325,0,0,5,-935195,-7931325,1012511,8021773,4352,12960,15,9.388526,443,5,1,"ags_data_2"
24277,3325,0,1,5,-935195,-1568389,1012511,1636297,4352,12960,15,9.388526,443,5,1,"ags_data_2"
24277,3325,0,2,5,-2263704,-1568389,2318068,1636297,4352,12960,15,9.388526,443,5,1,"ags_data_2"
24277,3325,0,3,5,-1630510,-3279307,1677282,3339927,4352,12960,15,9.388526,443,5,1,"ags_data_2"
24277,3325,0,4,5,-4833036,-3279307,4917200,3339927,4352,12960,15,9.388526,443,5,1,"ags_data_2"
24278,3325,1,0,5,-929546,-3279307,1069524,3339927,4352,12960,15,9.388526,443,5,1,"ags_data_2"
24278,3325,1,1,5,-929546,-1577337,1069524,1748251,4352,12960,15,9.388526,443,5,1,"ags_data_2"
24278,3325,1,2,5,-2343041,-1577337,2570889,1748251,4352,12960,15,9.388526,443,5,1,"ags_data_2"
24278,3325,1,3,5,-1695250,-3440334,1871594,3756794,4352,12960,15,9.388526,443,5,1,"ags_data_2"
24278,3325,1,4,5,-5029036,-3440334,5492992,3756794,4352,12960,15,9.388526,443,5,1,"ags_data_2"
24293,3333,0,0,4,-1022297,-4019305,1071577,4059165,4352,12960,15,9.789057,415,4.666667,1,"ags_data_2"
24293,3333,0,1,4,-1022297,-1906773,1071577,1936181,4352,12960,15,9.789057,415,4.666667,1,"ags_data_2"
24293,3333,0,2,4,-3276116,-1906773,3314318,1936181,4352,12960,15,9.789057,415,4.666667,1,"ags_data_2"
24293,3333,0,3,4,-2391640,-5390477,2422396,5446017,4352,12960,15,9.789057,415,4.666667,1,"ags_data_2"
24294,3333,1,0,5,-957695,-5390477,1090557,5446017,4352,12960,15,9.789057,415,4.666667,1,"ags_data_2"
24294,3333,1,1,5,-957695,-1664788,1090557,1849442,4352,12960,15,9.789057,415,4.666667,1,"ags_data_2"
24294,3333,1,2,5,-2608526,-1664788,2855316,1849442,4352,12960,15,9.789057,415,4.666667,1,"ags_data_2"
24294,3333,1,3,5,-1901433,-3873868,2088953,4240590,4352,12960,15,9.789057,415,4.666667,1,"ags_data_2"
24294,3333,1,4,5,-5728773,-3873868,6295899,4240590,4352,12960,15,9.789057,415,4.666667,1,"ags_data_2"
24422,3399,0,0,5,-1011499,-4114631,1079995,4174897,4352,12960,15,9.458373,444,5.333333,1,"ags_data_2"
24422,3399,0,1,5,-1011499,-1741368,1079995,1797346,4352,12960,15,9.458373,444,5.333333,1,"ags_data_2"
24422,3399,0,2,5,-2627867,-1741368,2681261,1797346,4352,12960,15,9.458373,444,5.333333,1,"ags_data_2"
24422,3399,0,3,5,-1897998,-3911315,1949638,3973357,4352,12960,15,9.458373,444,5.333333,1,"ags_data_2"
24422,3399,0,4,5,-5906880,-3911315,5996046,3973357,4352,12960,15,9.458373,444,5.333333,1,"ags_data_2"
24423,3399,1,0,5,-843213,-3911315,979709,3973357,4352,12960,15,9.458373,444,5.333333,1,"ags_data_2"
24423,3399,1,1,5,-843213,-1470493,979709,1639683,4352,12960,15,9.458373,444,5.333333,1,"ags_data_2"
24423,3399,1,2,5,-2318451,-1470493,2557013,1639683,4352,12960,15,9.458373,444,5.333333,1,"ags_data_2"
24423,3399,1,3,5,-1691171,-3653015,1883377,4001539,4352,12960,15,9.458373,444,5.333333,1,"ags_data_2"
24423,3399,1,4,5,-5643855,-3653015,6160481,4001539,4352,12960,15,9.458373,444,5.333333,1,"ags_data_2"
24449,3413,0,0,6,-971556,-7744504,1076210,7822882,4352,12960,15,9.292238,459,5,1,"ags_data_2"
24449,3413,0,1,6,-971556,-1675925,1076210,1786707,4352,12960,15,9.292238,459,5,1,"ags_data_2"
24449,3413,0,2,6,-2659721,-1675925,2817333,1786707,4352,12960,15,9.292238,459,5,1,"ags_data_2"
24449,3413,0,3,6,-1955352,-4248964,2082950,4478440,4352,12960,15,9.292238,459,5,1,"ags_data_2"
24449,3413,0,4,6,-6431523,-4248964,6760191,4478440,4352,12960,15,9.292238,459,5,1,"ags_data_2"
24449,3413,0,5,6,-4137911,-9085288,4353377,9546610,4352,12960,15,9.292238,459,5,1,"ags_data_2"
24450,3413,1,0,5,-987891,-9085288,1029367,9546610,4352,12960,15,9.292238,459,5,1,"ags_data_2"
24450,3413,1,1,5,-987891,-1733243,1029367,1756699,4352,12960,15,9.292238,459,5,1,"ags_data_2"
24450,3413,1,2,5,-2715906,-1733243,2722766,1756699,4352,12960,15,9.292238,459,5,1,"ags_data_2"
24450,3413,1,3,5,-1970554,-4166647,1984954,4168279,4352,12960,15,9.292238,459,5,1,"ags_data_2"
24450,3413,1,4,5,-6358416,-4166647,6358416,4168279,4352,12960,15,9.292238,459,5,1,"ags_data_2"
25482,3943,0,0,2,-1398068,-3969264,1552682,4346038,4352,12960,15,12.142437,355,2,1,"ags_data_2"
25482,3943,0,1,2,-1398068,-3457769,1552682,3820141,4352,12960,15,12.142437,355,2,1,"ags_data_2"
25483,3943,1,0,2,-1558028,-3457769,1561876,3820141,4352,12960,15,12.142437,355,2,1,"ags_data_2"
25483,3943,1,1,2,-1558028,-3826959,1561876,3826959,4352,12960,15,12.142437,355,2,1,"ags_data_2"
47342,4913,0,0,5,-968616,-3963837,1024206,4045379,4544,13536,16,9.824378,518,5.333333,1,"ags_data_2"
47342,4913,0,1,5,-968616,-1615104,1024206,1664422,4544,13536,16,9.824378,518,5.333333,1,"ags_data_2"
47342,4913,0,2,5,-2363647,-1615104,2406741,1664422,4544,13536,16,9.824378,518,5.333333,1,"ags_data_2"
47342,4913,0,3,5,-1717159,-3269031,1766811,3313579,4544,13536,16,9.824378,518,5.333333,1,"ags_data_2"
47342,4913,0,4,5,-4665259,-3269031,4716541,3313579,4544,13536,16,9.824378,518,5.333333,1,"ags_data_2"
47343,4913,1,0,5,-923054,-3269031,1060382,3313579,4544,13536,16,9.824378,518,5.333333,1,"ags_data_2"
47343,4913,1,1,5,-923054,-1520124,1060382,1690576,4544,13536,16,9.824378,518,5.333333,1,"ags_data_2"
47343,4913,1,2,5,-2157067,-1520124,2365537,1690576,4544,13536,16,9.824378,518,5.333333,1,"ags_data_2"
47343,4913,1,3,5,-1559997,-2993574,1728047,3265938,4544,13536,16,9.824378,518,5.333333,1,"ags_data_2"
47343,4913,1,4,5,-4266814,-2993574,4631814,3265938,4544,13536,16,9.824378,518,5.333333,1,"ags_data_2"
47356,4920,0,0,7,-903055,-7043921,1035859,7104567,4544,13536,16,9.420801,532,6,1,"ags_data_2"
47356,4920,0,1,7,-903055,-1365554,1035859,1524506,4544,13536,16,9.420801,532,6,1,"ags_data_2"
47356,4920,0,2,7,-1774377,-1365554,1967877,1524506,4544,13536,16,9.420801,532,6,1,"ags_data_2"
47356,4920,0,3,7,-1311878,-2311165,1473992,2539873,4544,13536,16,9.420801,532,6,1,"ags_data_2"
47356,4920,0,4,7,-3089917,-2311165,3363939,2539873,4544,13536,16,9.420801,532,6,1,"ags_data_2"
47356,4920,0,5,7,-2090630,-4213928,2285202,4589232,4544,13536,16,9.420801,532,6,1,"ags_data_2"
47356,4920,0,6,7,-5901131,-4213928,6447899,4589232,4544,13536,16,9.420801,532,6,1,"ags_data_2"
47357,4920,1,0,5,-941205,-4213928,991287,4589232,4544,13536,16,9.420801,532,6,1,"ags_data_2"
47357,4920,1,1,5,-941205,-1464743,991287,1492633,4544,13536,16,9.420801,532,6,1,"ags_data_2"
47357,4920,1,2,5,-2132431,-1464743,2144893,1492633,4544,13536,16,9.420801,532,6,1,"ags_data_2"
47357,4920,1,3,5,-1608893,-3116883,1632573,3118235,4544,13536,16,9.420801,532,6,1,"ags_data_2"
47357,4920,1,4,5,-4583584,-3116883,4583584,3118235,4544,13536,16,9.420801,532,6,1,"ags_data_2"
47361,4923,0,0,6,-986102,-5328681,1054866,5381451,4544,13536,16,9.298404,538,6.333333,1,"ags_data_2"
47361,4923,0,1,6,-986102,-1524684,1054866,1578522,4544,13536,16,9.298404,538,6.333333,1,"ags_data_2"
47361,4923,0,2,6,-2119315,-1524684,2162577,1578522,4544,13536,16,9.298404,538,6.333333,1,"ags_data_2"
